trajectory_idx,fitted_W,fitted_D,v0,direction,r2,rmse,model_type,success
46,1.0156079297598726,4.1282886197644455,1.03,2,-2.4565404819656855,0.244746842641023,SAM,True
47,1.5718583380342015,4.2039008117875625,0.91,1,0.8431221726885662,0.1119127013643479,SAM,True
48,0.5480371662318069,4.186885767363613,0.75,1,-7.87167374466028,0.24020720843426846,SAM,True
49,0.1520994880169609,3.572049352923292,0.58,1,-347.6135330605679,0.19759735752986068,SAM,True
50,0.5221959033304131,3.8478965541386256,1.07,2,-25.263526005986336,0.4097180027869448,SAM,True
51,0.481416989956748,3.9566020894586598,0.48,2,-1.5474101830814786,0.14058560087133434,SAM,True
52,0.11409930980203695,2.737050432609323,0.83,1,-2.210890724004984,0.19937319589784647,SAM,True
53,0.12032699144154071,2.0000000000000004,1.13,1,-16.464855421310737,0.2504597633427567,SAM,True
54,1.1243863983969486,4.210755798261144,0.71,1,0.4316413362761078,0.16974583123666315,SAM,True
55,0.30682547558749146,3.5242165508374814,1.1,2,-116.5818252848698,0.3849005021897537,SAM,True
56,2.8032071433066315,7.223965582665825,0.63,2,0.9986827267500619,0.015956030847001187,SAM,True
57,0.6222127726267125,4.491072391654566,0.68,1,-1.1921633249933645,0.18744270100895272,SAM,True
58,0.6490568017438664,3.945830983352412,1.26,1,-27.59778598524456,0.39209033906491275,SAM,True
59,0.9659737500299951,4.3562334951932336,1.3,2,-3.014096255671906,0.33572429944665544,SAM,True
60,0.520028921960652,4.190229069893675,0.85,1,-4.655526872347427,0.21959036180564426,SAM,True
61,0.330962163619274,3.6776874057486215,1.07,2,-407.468331205699,0.37552577363671813,SAM,True
62,1.1503381695773123,4.448812520066525,0.53,2,0.6921099788312906,0.1458608841066424,SAM,True
63,0.4890790051878663,3.433867016180452,0.76,2,-1.3441371877711057,0.21530147898673774,SAM,True
64,1.506506523391778,4.134420080730037,1.35,2,-1.1820464320824953,0.317408163489969,SAM,True
65,0.8166095644173037,4.37347542608991,0.66,2,0.15362954748823654,0.08612597602676483,SAM,True
66,0.736187702006222,4.352499749630607,0.97,2,0.3206731561048095,0.13955956165388306,SAM,True
67,1.2802993946504573,5.0566669058671545,0.6,2,0.796751400616032,0.09305641303068633,SAM,True
68,0.21939357839039167,2.0000000000000004,0.91,1,-1.1566134541769668,0.18321904816316714,SAM,True
69,0.6264687486672399,4.22088958738821,0.5,1,-0.5325113468811968,0.12287789099128525,SAM,True
70,0.28917967867118294,3.6070028103608753,1.15,2,-595.2152400748595,0.39308414063378394,SAM,True
71,0.676150789410997,2.0000000000000036,1.06,2,0.8328934930094549,0.16951794925127667,SAM,True
72,0.14833436856770155,2.0000000000000004,0.71,2,-3.3842507635892503,0.14326105557528376,SAM,True
73,0.5910405188538232,3.774053020641178,1.01,2,-15.501594452010586,0.33179399042725705,SAM,True
74,0.1337752970616192,2.0000000000000004,0.95,1,-15.384683166859606,0.1927704889822029,SAM,True
75,0.19155208370952184,2.0000000000000004,0.86,2,-0.9024518257290968,0.15714383908957605,SAM,True
76,0.30409673894456185,4.120507649821014,0.46,1,0.583771878553099,0.054007462159822536,SAM,True
77,0.33239133458746734,2.00000000000049,0.84,2,0.5955099082011701,0.1403147447039465,SAM,True
78,0.5917280726321301,4.332017281111693,0.72,2,-4.817308351749505,0.2302159902391298,SAM,True
79,0.2269699164931048,2.511473121138152,1.23,1,-3.3291844752034754,0.23709625382509977,SAM,True
80,0.30372510347089976,2.570187956980837,0.74,1,0.3694405067308484,0.1705673673950327,SAM,True
81,0.6287075408460593,2.4114286336804014,0.81,2,0.8323063505133407,0.1414330055383247,SAM,True
82,0.11214452752447403,2.0000000000000004,0.86,2,-12.600965186240133,0.18225183987885613,SAM,True
83,0.8024498461642965,3.6889060400344937,1.04,2,0.38496366841624785,0.199361960985877,SAM,True
84,0.6585188360724079,9.284609006178231,0.52,2,0.9531294458274415,0.05683851414575567,SAM,True
85,0.5039797789221906,2.495280882250725,0.8,2,0.7141019250227092,0.18031251633918677,SAM,True
86,1.3795601057514701,4.390993008150369,0.86,1,0.512654538424089,0.16340618061894202,SAM,True
87,0.6351777836562694,2.5603766243240282,1.21,2,0.540445620360704,0.28598030987178996,SAM,True
88,0.44893827934384445,11.999999999999998,0.8,2,0.6872445810486112,0.24700435455404765,SAM,True
89,0.2512556844120066,3.8251213981966345,0.7,2,-28.409070886749596,0.20961190783160166,SAM,True
90,0.8136992559069101,4.680158547551984,0.38,2,0.8191260106948208,0.062079643121762965,SAM,True
91,0.9462935536204825,2.5661063006618163,0.98,2,0.8525352039439991,0.22740029919145985,SAM,True
92,1.0518444194362706,3.877994202017036,1.17,2,-2.39858124237051,0.30772189709325826,SAM,True
0,0.7594464179796921,3.7906539746367183,1.01,2,-4.606861352911017,0.3428884109810635,SAM,True
1,2.2904353929628,4.339762796472635,0.85,2,0.8291938949029629,0.25804223467892895,SAM,True
2,0.6543343902172586,3.6543141933756735,1.07,1,-6.528662623055036,0.3498258277932815,SAM,True
3,1.2827695139284236,4.6060125851383225,1.26,1,0.23324760393424615,0.20133879344829939,SAM,True
4,0.7099603128476341,3.9263499085495916,1.08,2,-18.89715762719333,0.32218669622964363,SAM,True
5,0.23498099124241276,2.597047637249922,0.6,2,0.6040622667199221,0.10469546412393267,SAM,True
6,0.6132400968676452,3.8980649773967415,0.92,2,-15.649823391285874,0.27784510998594236,SAM,True
7,0.29055920766490995,2.0000000000000004,0.86,1,0.12115918346298737,0.174942417005067,SAM,True
8,0.3796003979215816,3.8735357742408127,0.78,2,-30.02807337637221,0.2882050527463882,SAM,True
9,0.7091766720310222,2.0000000000000004,1.39,2,0.7089458741365401,0.2561596315626369,SAM,True
10,0.55942388023443,2.0000000000000004,1.47,2,0.4110361951025565,0.2906830888962269,SAM,True
11,1.4967344073588886,4.437258480169935,1.48,2,-0.7079374481797625,0.25331234002830527,SAM,True
12,0.6642591557127133,3.760145473070934,1.1,2,-11.087088682462195,0.32581878111289847,SAM,True
13,0.43059845719331336,3.5532629676477274,0.57,2,-1.782336295854296,0.18198690623423727,SAM,True
14,1.3999563988497876,6.196355096555566,0.87,2,0.9728733210689354,0.044613564680236355,SAM,True
15,0.614677631341517,3.9718522411262125,1.05,2,-6.848444205823376,0.2832626096211299,SAM,True
16,0.09113596125634475,2.0000000000000004,0.8,2,-13.221211265654983,0.1728136095852276,SAM,True
17,0.28372726494814987,3.5689225355128977,1.09,1,-354.4806938772297,0.37407408402324827,SAM,True
18,0.3758148070554493,3.8519487252400664,0.73,2,-7.192704329402064,0.17660004871446472,SAM,True
19,0.05087286984730887,3.5262951429363305,0.27,1,0.0,0.09708018589245317,SAM,True
20,0.0885588111053382,3.5263065547143957,0.47,1,0.0,0.16899143481315798,SAM,True
21,0.5360338347409134,3.789174025073111,0.74,2,-3.6885799811678197,0.19754680223190907,SAM,True
22,0.2666734467153474,2.0000000000000004,0.98,1,-0.29047329495872165,0.17869465835343093,SAM,True
23,0.5361394801111328,4.174279257233323,0.68,1,-0.37848519619189025,0.11721408359413635,SAM,True
24,0.5060747123040709,3.783270791841272,0.95,2,-46.59532433637166,0.28907367035171344,SAM,True
25,1.2247539227807702,4.067786472111692,1.18,1,-1.875784757637717,0.25877003137033633,SAM,True
26,1.290833670583795,3.9660366441845114,0.95,1,0.12746239716053276,0.28140701370882854,SAM,True
27,0.7214473027226359,4.405329952240049,0.6,1,-1.0508684052433521,0.17182493810115584,SAM,True
28,0.21550773413562696,2.569548868955853,0.74,1,-0.14975417327914897,0.17906760371445993,SAM,True
29,0.09398617021793113,2.6465024170659857,0.8,2,-3.395408465400357,0.19813905507900642,SAM,True
30,1.5068084591847433,4.1452623765969845,1.0,1,0.07147100787687388,0.3600038437220734,SAM,True
31,1.1945493746489289,3.778744679061878,1.21,1,-0.6772276743559635,0.32735049178370024,SAM,True
32,0.04378971651608553,2.0000000000000004,0.42,1,-19.520180169641783,0.09171942576328279,SAM,True
33,0.6455613170878663,3.859241518005913,1.31,1,-60.25800004178369,0.42420979625975813,SAM,True
34,0.2956511395238411,2.8011243456378425,0.98,1,0.14742451108903865,0.23190989865570819,SAM,True
35,0.37434493251542494,2.8065126145628776,0.77,2,0.6595868823752253,0.17219087257488147,SAM,True
36,0.5129067116292251,4.552714646093265,0.52,1,-1.0845674683565019,0.12065046469671575,SAM,True
37,0.825937262164017,3.966504758106616,1.35,1,-14.680760688755706,0.4617818833592132,SAM,True
38,0.34895300377987915,3.681509708321483,0.77,1,-10.251316756671464,0.24459505126518147,SAM,True
39,0.15215611205142554,2.5331555998861477,0.8,1,-1.066825144603183,0.18964824579495645,SAM,True
40,0.9884322077882827,4.249903190063248,0.78,2,-0.7480229616093648,0.2295474614756843,SAM,True
41,0.7598166020045886,4.22144607385281,0.82,2,-5.1186966239637846,0.2135648079328254,SAM,True
42,2.0400473230038307,4.642111465641598,1.25,2,0.12694123216659237,0.33805665410687197,SAM,True
43,1.1719333618513188,5.352227783718813,0.8,2,0.4406579057344704,0.15956012744154016,SAM,True
44,0.46393166704881905,3.540759795040688,0.75,2,0.536212191270632,0.09711300086759815,SAM,True
45,0.4317408340295214,3.8106905153110207,1.07,2,-58.98233297236851,0.3718516818050212,SAM,True
46,0.740618721206576,4.425081008895403,0.34,1,0.6637613895260415,0.10380336939375152,SAM,True
47,0.7368336494265153,3.886668090945881,1.36,2,-41.960424432119396,0.40186881683230974,SAM,True
48,1.458892188155237,4.789136854968489,1.57,2,-0.07796310919407667,0.34804102904263323,SAM,True
49,0.30080804159660246,2.821917618998109,0.77,1,0.4608889497920269,0.18757938622396983,SAM,True
50,0.40522374601744193,4.056622676637462,0.69,1,-2.4309477906349497,0.15062262969106438,SAM,True
51,0.24488460881603574,3.6639797056212933,0.82,1,-494.18085623325095,0.2884274325496557,SAM,True
52,0.4982212277937257,2.000000000045666,0.98,1,0.6820073692276529,0.17002714951274267,SAM,True
53,1.5068091025627506,5.0348858645450765,0.77,2,0.8781667751810815,0.07959699884586093,SAM,True
54,0.5858857729692222,3.786611677664784,1.11,2,-19.202069542955325,0.40649797736145427,SAM,True
55,0.7471380814468009,4.015597544077547,1.37,1,-17.72736251901318,0.45950661644990914,SAM,True
56,0.3940163387171309,2.4443430854061585,0.78,2,0.7907785680409991,0.1190540683596901,SAM,True
57,0.7103430026044968,4.371262358526566,0.98,2,-1.6100391573161206,0.22770106576451374,SAM,True
58,0.3407536704111047,4.050676716377914,0.61,1,-12.465343235924687,0.17627581985328916,SAM,True
59,2.1104869294031072,4.695037359204355,1.01,2,0.6733543075320213,0.24263624246268098,SAM,True
60,1.2100770465136974,3.8971811828022145,1.11,2,-0.16108226813809856,0.237319628285888,SAM,True
61,0.24185545348713205,3.536543300362107,0.98,2,-354.6745469231893,0.3402843009842116,SAM,True
62,0.08475631003111038,2.0000000000000004,0.81,2,-15.455098610569916,0.1832599194047317,SAM,True
63,1.3656215864132901,4.289922464233745,0.92,1,0.639238059573904,0.11171382413254283,SAM,True
64,0.3770780041323225,3.8304334687251287,0.56,2,-9.781451111191782,0.17116013033815664,SAM,True
65,0.5148955678748205,2.7968384451014376,0.72,1,0.9807063243269029,0.04023719524390406,SAM,True
66,1.6239076727681725,5.0303308987647615,0.78,2,0.825754344962246,0.10674012676639787,SAM,True
67,0.4865657112647535,2.806773597605268,0.94,1,0.7457314050083315,0.18498842118570605,SAM,True
68,0.21250296878728003,2.397437588564445,0.81,1,-0.5123778083388588,0.17902646976320571,SAM,True
69,0.3118251920519752,3.838669711021295,0.77,2,-69.57190469510496,0.2628495666660072,SAM,True
70,0.3264249451681421,2.0000000000000004,0.62,2,0.7128050014097682,0.10446638761644679,SAM,True
71,0.3496152002838932,2.0000000000000004,0.93,1,0.38318707083072434,0.17622688265626177,SAM,True
72,0.9381498007320528,6.064705117254252,0.87,1,0.9865551702632221,0.037186352398061756,SAM,True
73,0.49373831438664817,3.833911714794373,1.01,1,-65.97690665351135,0.30819469485982987,SAM,True
74,0.5172199067968268,4.845986321031244,0.36,2,0.9311952330466979,0.022136736859026507,SAM,True
75,0.2906377087718757,2.742234077506476,1.01,1,0.06627187533677781,0.1759572902665814,SAM,True
76,0.5385812161234097,2.0000000000000004,0.93,2,0.7791750118750989,0.15880712897264265,SAM,True
77,0.7078459474006772,3.9389948093378564,0.79,1,-3.10021633368327,0.22177036529376695,SAM,True
78,1.1718910747691142,4.648190508123755,0.64,1,0.658293493629376,0.11241550737544262,SAM,True
79,0.380098707163457,3.612521080658027,0.71,1,-8.69931124024648,0.21857387646401952,SAM,True
80,0.8424881977027875,4.121663618783849,0.92,1,-4.505107894529673,0.22739125082212136,SAM,True
81,0.6553798270755384,5.09064923790958,0.62,2,0.7663670668521502,0.08086373867540796,SAM,True
82,0.8357810643843698,4.3084618972478435,0.85,2,-2.7921845221831925,0.21000739509119798,SAM,True
83,0.6331894433730737,4.086154507480296,0.66,1,-2.917558407602386,0.18395871748543816,SAM,True
84,0.13609826981433792,2.618975677970058,0.94,1,-1.9298978662184805,0.22199667306651222,SAM,True
85,0.507390585383094,2.0000000000000004,1.16,1,0.582697129504089,0.22729091624823872,SAM,True
86,0.6950371699715248,2.047630684241369,1.36,1,0.7159410755052102,0.2383772543129624,SAM,True
87,1.05163203220402,5.017928572658162,0.53,1,0.7122716001546455,0.08253298520637016,SAM,True
88,2.3247716503243154,10.258774203108425,0.6,1,0.9805226083345476,0.062052172556188806,SAM,True
89,0.34860219577358537,3.733509655696416,1.07,2,-262.40370447590686,0.3734810112204652,SAM,True
90,1.7105986438056082,4.228232949541007,1.21,2,-0.011510569635161394,0.3184363345593056,SAM,True
91,1.6581942423816405,4.622501212186223,1.25,1,-0.21324347612768224,0.2616613570580197,SAM,True
92,0.5365504100978707,3.739482028312365,1.15,2,-50.17462114162489,0.3695734731833243,SAM,True
93,2.220817879660789,4.78195026587952,1.05,2,0.7047662926703695,0.22896091245791064,SAM,True
94,1.1783044700949947,4.7265158803356035,0.84,1,0.15151666354847249,0.17371173487005204,SAM,True
95,0.7238758632750846,3.9144659003187696,1.17,1,-23.463254786298013,0.3531828650364194,SAM,True
96,0.957374501191934,4.280730247782185,1.21,1,-2.8460293591782198,0.2986497781627584,SAM,True
97,0.4782542573958627,3.984798225493668,0.78,1,-25.118333476855515,0.21714439575798866,SAM,True
98,0.3487977779178971,2.0000000000000004,0.79,2,0.6540841335131081,0.1376528838722983,SAM,True
99,1.3070825544315272,4.391097360205831,1.13,2,-1.238219062172738,0.30057772014452006,SAM,True
100,0.3814727182965848,3.6013587836597014,1.04,2,-65.19186210046509,0.34556822818955746,SAM,True
101,0.47048158651868416,4.622070388264636,0.56,1,0.5166294857768052,0.08211762211618744,SAM,True
102,1.0378692237596512,4.066073394701842,0.92,1,-1.4249951514758297,0.36293292030212376,SAM,True
103,0.19368176439374787,2.4274678667816287,1.37,1,-4.508323375525561,0.34434661700653957,SAM,True
104,0.33560822884220604,2.7860367209202774,0.94,1,0.5305621086108816,0.19227789183632696,SAM,True
105,0.5749999455072172,3.5223355714862565,1.12,1,-6.538057032659096,0.3359389312605359,SAM,True
106,0.590915734902852,2.5739899534623976,0.91,1,0.6857088373220257,0.20272828728927042,SAM,True
107,1.2697691187536464,4.07489582602907,0.89,1,0.19978875739711877,0.23475122926668607,SAM,True
108,0.09769654396938554,2.6024924755558363,0.68,1,-1.861789435267919,0.17289159934175755,SAM,True
109,0.23001633517688289,3.766739482700022,0.67,1,-117.2824161836227,0.22293740927936767,SAM,True
110,0.8217571838928402,4.054446252554305,1.02,1,-8.033484360629345,0.2989716865814173,SAM,True
111,0.2433852108101229,2.6224474015724564,0.88,2,0.10419975459108066,0.17009306737186386,SAM,True
112,0.13167418750370674,2.6111279693176512,0.66,1,-0.7025580355045682,0.15456573605908197,SAM,True
113,0.5001850638122639,3.821952569670777,0.62,1,-1.664443763816624,0.160457138966524,SAM,True
114,0.17916527831127033,2.0000000000000004,1.11,1,-6.27341323264151,0.24072710271707468,SAM,True
115,0.09668545185668043,2.5499386940223054,0.96,2,-5.786606307576368,0.22613373859957348,SAM,True
116,2.978724248559544,6.542865337652337,1.29,2,0.9096408765772239,0.16158866042279313,SAM,True
117,0.3828373322532288,2.0000000000000004,0.92,2,0.6220020742664611,0.15096059692725217,SAM,True
118,0.07917215812932853,2.491850471815303,0.55,2,-7.598512163022184,0.12489729693245254,SAM,True
119,0.6969687538366152,3.7334268372891573,1.21,2,-14.521321231228539,0.3493757222239072,SAM,True
120,0.5276443563616172,2.0000000000000004,0.9,2,0.7828778837174497,0.1521731605354695,SAM,True
121,0.7280989051700979,3.6015812993064023,0.82,2,-0.679170837582441,0.2296533775859303,SAM,True
122,0.4585358061112043,3.8240208166763723,1.11,1,-25.302343065411225,0.31946737494794564,SAM,True
123,0.20546621678500573,3.6031400946301657,0.75,1,-570.5367739949128,0.25385186875011667,SAM,True
124,0.13797768168501343,2.0000000000000004,1.04,1,-10.094005332490093,0.2145292881671759,SAM,True
125,1.1689923781841007,4.562413878115858,1.29,1,0.20672007084672228,0.23790349242939934,SAM,True
126,1.3140611302050342,2.0681672406234823,1.46,1,0.9209246222400038,0.22700921412365868,SAM,True
127,0.33160085082612667,2.0000000000000004,0.7,2,0.650162243703108,0.11533946808990769,SAM,True
128,1.004033960209941,4.097396268756563,0.91,2,-1.26032309227495,0.25248452358307544,SAM,True
129,0.5959332020025339,2.917012252079356,0.77,2,0.7742378574176558,0.1539196331870909,SAM,True
130,0.9340176468498751,4.078038625777547,1.02,1,-4.1188842910882375,0.2533667289963457,SAM,True
131,0.9899904990082727,4.834236368131147,0.98,1,0.6400012390045886,0.12797149540597802,SAM,True
132,0.19191440510940833,2.0000000000000004,1.33,1,-6.192593528768163,0.27455372292915786,SAM,True
133,0.9591632054734369,5.096406095246069,0.91,2,0.48653089539949756,0.17111686454127273,SAM,True
134,0.5803428225869897,4.0010222034056255,0.94,2,-12.897572129627529,0.36035942332515686,SAM,True
135,0.6237402595570338,2.0000000000000004,0.99,2,0.8334295339758996,0.1543751749564988,SAM,True
136,0.6056307813408371,3.887390254807978,1.1,1,-47.582289608576716,0.31645403993795895,SAM,True
137,2.464298513895383,4.293575861460427,1.35,2,0.6520522205658633,0.30267495387561766,SAM,True
138,0.5570739217644672,2.0000000000000004,1.3,1,0.49840631630647414,0.22003852456941572,SAM,True
139,1.7732906336158525,6.1672312866341095,0.59,2,0.9978318994535131,0.012326831903429123,SAM,True
140,0.16424080054987406,2.0000000000000004,0.76,1,-1.8390568130258114,0.16024752376813334,SAM,True
141,1.0185103030120917,4.172051587569532,0.9,2,-1.2051183174299411,0.2594090291671247,SAM,True
142,0.6433698336128959,4.052955675330976,0.69,2,-3.3618240217142246,0.21512249520080792,SAM,True
143,0.2039175826538492,3.434211207994548,1.01,2,-168.73906424046118,0.3517063307153228,SAM,True
